submission_id,user_id,attempt_number,score,language,result,algorithm,label_type,extraction_source,model,reasoning_effort
1323449282,user_0105,4,46.88,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344486956,user_0106,1,46.88,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236205,user_0107,1,29.17,java,Runtime Error,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234579,user_0108,1,4.17,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235443,user_0109,1,1.04,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235902,user_0109,3,1.04,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235154,user_0110,2,20.83,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235518,user_0110,5,20.83,cpp,Segmentation Fault,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235653,user_0110,7,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344570632,user_0111,2,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344570876,user_0111,4,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1361579891,user_0113,1,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236496,user_0114,1,8.33,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236674,user_0114,3,7.29,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237240,user_0114,5,4.17,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237373,user_0114,7,8.33,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237465,user_0115,2,3.13,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237689,user_0115,4,1.04,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236385,user_0116,2,2.08,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236724,user_0116,5,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237100,user_0116,7,2.08,java,Runtime Error,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237293,user_0116,9,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236680,user_0117,1,12.5,java,Runtime Error,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236845,user_0117,3,12.5,java,Runtime Error,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237075,user_0117,5,12.5,java,Runtime Error,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237196,user_0117,7,1.04,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237403,user_0117,9,50.0,java,Accepted,SORT_TWO_POINTER_MATCHING,manual_review,manual_review,openai/gpt-oss-20b,high
1332762884,user_0118,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323453945,user_0120,1,2.08,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1344634766,user_0121,1,5.21,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236249,user_0122,2,46.88,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323455614,user_0123,3,1.04,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236279,user_0124,1,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236464,user_0124,3,4.17,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236961,user_0124,5,3.13,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237545,user_0124,7,2.08,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237825,user_0124,9,1.04,java,Runtime Error,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323404706,user_0126,1,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323445876,user_0128,1,50.0,cpp,Accepted,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235875,user_0130,1,4.17,java,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236113,user_0130,3,5.21,java,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237501,user_0130,5,5.21,java,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237680,user_0130,7,5.21,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236122,user_0131,2,12.5,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235167,user_0133,1,47.92,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236877,user_0135,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236648,user_0137,1,14.58,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332712226,user_0138,1,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1332712922,user_0138,4,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323429770,user_0139,2,2.08,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323073585,user_0140,2,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323074295,user_0140,4,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323076015,user_0140,6,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323076394,user_0140,9,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237392,user_0141,3,3.13,java,Runtime Error,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237830,user_0141,5,3.13,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1344637359,user_0142,2,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1344569110,user_0143,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235288,user_0144,3,1.04,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236428,user_0144,8,36.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344622264,user_0145,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236955,user_0146,2,4.17,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237110,user_0146,5,1.04,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237231,user_0146,7,14.58,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237842,user_0146,9,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237472,user_0147,2,7.29,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237751,user_0148,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344637576,user_0149,2,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344637715,user_0149,6,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235907,user_0150,2,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323073990,user_0152,1,11.46,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323075618,user_0152,3,47.92,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323398414,user_0152,6,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323372857,user_0153,2,17.71,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323373348,user_0153,4,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323425112,user_0154,2,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323387596,user_0156,1,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237390,user_0157,2,12.5,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237618,user_0157,4,12.5,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236478,user_0158,1,10.42,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236897,user_0160,1,1.04,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237399,user_0160,4,11.46,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237616,user_0160,6,45.83,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344638092,user_0162,1,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235827,user_0163,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236013,user_0164,2,5.21,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236066,user_0164,4,2.08,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236286,user_0164,7,11.46,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236452,user_0164,9,8.33,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236607,user_0164,11,1.04,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236762,user_0164,14,1.04,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237012,user_0164,16,26.04,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237168,user_0164,19,26.04,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237238,user_0164,22,5.21,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237321,user_0164,24,6.25,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237549,user_0164,26,27.08,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332753731,user_0165,1,1.04,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332754055,user_0165,3,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323395904,user_0166,1,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323396324,user_0166,3,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323396483,user_0166,5,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1323397061,user_0166,7,47.92,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235617,user_0167,1,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323449839,user_0169,1,6.25,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323450424,user_0169,3,7.29,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323450795,user_0169,5,6.25,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323451322,user_0169,7,50.0,java,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236498,user_0170,2,47.92,java,Terminated due ...,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237039,user_0171,2,6.25,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237630,user_0171,4,8.33,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323432509,user_0172,2,3.13,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323432768,user_0172,5,11.46,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323433002,user_0172,10,12.5,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323443115,user_0172,16,1.04,cpp,Wrong Answer,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323445293,user_0172,18,12.5,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323445461,user_0172,22,11.46,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323445602,user_0172,24,12.5,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323446183,user_0172,27,47.92,cpp,Wrong Answer,SORT_TWO_POINTER_MATCHING,manual_review,manual_review,openai/gpt-oss-20b,high
1314235606,user_0173,2,11.46,java,Runtime Error,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236061,user_0173,5,46.88,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1333804342,user_0174,1,6.25,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323427716,user_0175,1,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323429339,user_0175,3,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323431738,user_0175,5,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1331969448,user_0176,2,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235685,user_0177,1,2.08,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235883,user_0177,3,19.79,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236077,user_0177,7,19.79,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236423,user_0177,9,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236857,user_0178,2,3.13,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236947,user_0178,4,1.04,cpp,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323455125,user_0179,1,7.29,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323451800,user_0180,2,12.5,java,Runtime Error,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236810,user_0181,2,16.67,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234873,user_0182,1,11.46,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236373,user_0183,1,50.0,c,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237956,user_0184,3,2.08,cpp,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236408,user_0185,2,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237490,user_0185,4,6.25,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344620005,user_0186,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323073911,user_0187,2,2.08,cpp,Segmentation Fault,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323077137,user_0187,5,3.13,cpp,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323078576,user_0187,7,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323079440,user_0187,9,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236853,user_0188,1,1.04,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323450467,user_0189,2,47.92,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332398082,user_0190,2,31.25,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332398242,user_0190,4,1.04,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1332398499,user_0190,6,12.5,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,analysis-last-label,openai/gpt-oss-20b,high
1332399243,user_0190,9,47.92,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332400106,user_0190,11,12.5,java,Wrong Answer,SORT_ADJACENT_PAIRING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236159,user_0192,1,8.33,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236588,user_0192,3,17.71,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236705,user_0192,5,17.71,java,Runtime Error,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323361813,user_0193,2,46.88,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1361673294,user_0194,2,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1361674642,user_0194,4,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314234798,user_0195,2,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314235568,user_0196,2,4.17,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323429696,user_0197,1,50.0,cpp,Accepted,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323079143,user_0198,2,46.88,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1332720799,user_0200,1,12.5,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1344626070,user_0201,1,4.17,cpp,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1344626508,user_0201,3,50.0,cpp,Accepted,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237764,user_0202,2,11.46,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323447161,user_0203,3,39.58,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323454555,user_0203,6,40.63,cpp,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1332701904,user_0204,1,46.88,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236581,user_0205,1,12.5,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236781,user_0205,3,12.5,java,Terminated due ...,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314236333,user_0206,2,7.29,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1314237814,user_0206,4,13.54,java,Wrong Answer,FREQUENCY_COUNT_AGGREGATE_STAR_FORMULA,gpt-oss-high,final,openai/gpt-oss-20b,high
1344599918,user_0207,2,4.17,java,Wrong Answer,DIRECT_NESTED_LOOP_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1344614224,user_0207,5,1.04,java,Wrong Answer,FREQUENCY_COUNT_EXPLICIT_WILDCARD_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
1323432453,user_0208,1,2.08,java,Wrong Answer,UNKNOWN,gpt-oss-high,final,openai/gpt-oss-20b,high
1323432707,user_0208,3,4.17,java,Runtime Error,SORT_BINARY_SEARCH_MATCHING,gpt-oss-high,final,openai/gpt-oss-20b,high
