problem,language,first_submission_id,second_submission_id,first_user_id,second_user_id,first_score,second_score,first_result,second_result,first_timestamp,second_timestamp,same_user,same_score,same_result,safe_to_remove,kept_submission_id,removed_submission_id,reason
gigel-si-sosetele,cpp,1323432719,1323432774,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521953,521959,True,True,True,True,1323432719,1323432774,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323432719,1323432824,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521953,521966,True,True,True,True,1323432719,1323432824,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323432742,1323432774,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521955,521959,True,True,True,True,1323432742,1323432774,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323432742,1323432824,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521955,521966,True,True,True,True,1323432742,1323432824,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323432774,1323432824,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521959,521966,True,True,True,True,1323432774,1323432824,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323432892,1323432896,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521976,521977,True,True,True,True,1323432892,1323432896,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323433002,1323442435,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521991,522571,True,True,True,True,1323433002,1323442435,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323433002,1323442703,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521991,522579,True,True,True,True,1323433002,1323442703,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323433002,1323442848,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521991,522584,True,True,True,True,1323433002,1323442848,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323433002,1323443126,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,521991,522594,True,True,True,True,1323433002,1323443126,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323442435,1323442703,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522571,522579,True,True,True,True,1323442435,1323442703,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323442435,1323442848,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522571,522584,True,True,True,True,1323442435,1323442848,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323442435,1323443126,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522571,522594,True,True,True,True,1323442435,1323443126,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323442703,1323442848,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522579,522584,True,True,True,True,1323442703,1323442848,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323442703,1323443126,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522579,522594,True,True,True,True,1323442703,1323443126,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323442848,1323443126,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522584,522594,True,True,True,True,1323442848,1323443126,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323445293,1323445337,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522683,522686,True,True,True,True,1323445293,1323445337,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323445293,1323445365,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522683,522687,True,True,True,True,1323445293,1323445365,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323445337,1323445365,user_0172,user_0172,12.5,12.5,Wrong Answer,Wrong Answer,522686,522687,True,True,True,True,1323445337,1323445365,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323446057,1323446120,user_0172,user_0172,46.88,46.88,Wrong Answer,Wrong Answer,522717,522720,True,True,True,True,1323446057,1323446120,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235936,1314235959,user_0177,user_0177,19.79,19.79,Wrong Answer,Wrong Answer,73,75,True,True,True,True,1314235936,1314235959,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235936,1314235998,user_0177,user_0177,19.79,19.79,Wrong Answer,Wrong Answer,73,77,True,True,True,True,1314235936,1314235998,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235959,1314235998,user_0177,user_0177,19.79,19.79,Wrong Answer,Wrong Answer,75,77,True,True,True,True,1314235959,1314235998,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237791,1314237820,user_0184,user_0184,2.08,2.08,Wrong Answer,Wrong Answer,179,180,True,True,True,True,1314237791,1314237820,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323073911,1323074055,user_0187,user_0187,2.08,2.08,Segmentation Fault,Segmentation Fault,503968,503971,True,True,True,True,1323073911,1323074055,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323078759,1323079467,user_0187,user_0187,46.88,46.88,Wrong Answer,Wrong Answer,504042,504053,True,True,True,True,1323078759,1323079467,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323445954,1323446447,user_0203,user_0203,40.63,40.63,Wrong Answer,Wrong Answer,522712,522735,True,True,True,True,1323445954,1323446447,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323445954,1323447184,user_0203,user_0203,40.63,40.63,Wrong Answer,Wrong Answer,522712,522770,True,True,True,True,1323445954,1323447184,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1323446447,1323447184,user_0203,user_0203,40.63,40.63,Wrong Answer,Wrong Answer,522735,522770,True,True,True,True,1323446447,1323447184,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235882,1314235986,user_0215,user_0215,8.33,8.33,Wrong Answer,Wrong Answer,70,76,True,True,True,True,1314235882,1314235986,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235882,1314236084,user_0215,user_0215,8.33,8.33,Wrong Answer,Wrong Answer,70,82,True,True,True,True,1314235882,1314236084,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235882,1314236098,user_0215,user_0215,8.33,8.33,Wrong Answer,Wrong Answer,70,84,True,True,True,True,1314235882,1314236098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235986,1314236084,user_0215,user_0215,8.33,8.33,Wrong Answer,Wrong Answer,76,82,True,True,True,True,1314235986,1314236084,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314235986,1314236098,user_0215,user_0215,8.33,8.33,Wrong Answer,Wrong Answer,76,84,True,True,True,True,1314235986,1314236098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236084,1314236098,user_0215,user_0215,8.33,8.33,Wrong Answer,Wrong Answer,82,84,True,True,True,True,1314236084,1314236098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236698,1314236820,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,123,131,True,True,True,True,1314236698,1314236820,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236698,1314236906,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,123,135,True,True,True,True,1314236698,1314236906,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236714,1314236789,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,124,129,True,True,True,True,1314236714,1314236789,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236806,1314236831,user_0215,user_0215,2.08,2.08,Wrong Answer,Wrong Answer,130,131,True,True,True,True,1314236806,1314236831,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236815,1314236849,user_0215,user_0215,6.25,6.25,Wrong Answer,Wrong Answer,130,131,True,True,True,True,1314236815,1314236849,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236815,1314236895,user_0215,user_0215,6.25,6.25,Wrong Answer,Wrong Answer,130,134,True,True,True,True,1314236815,1314236895,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236820,1314236906,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,131,135,True,True,True,True,1314236820,1314236906,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236849,1314236895,user_0215,user_0215,6.25,6.25,Wrong Answer,Wrong Answer,131,134,True,True,True,True,1314236849,1314236895,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236989,1314237176,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,140,151,True,True,True,True,1314236989,1314237176,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236989,1314237331,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,140,158,True,True,True,True,1314236989,1314237331,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314236989,1314237352,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,140,160,True,True,True,True,1314236989,1314237352,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237017,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,142,True,True,True,True,1314237010,1314237017,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237027,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,143,True,True,True,True,1314237010,1314237027,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237071,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,145,True,True,True,True,1314237010,1314237071,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237098,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,146,True,True,True,True,1314237010,1314237098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237104,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,147,True,True,True,True,1314237010,1314237104,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237113,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,147,True,True,True,True,1314237010,1314237113,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,148,True,True,True,True,1314237010,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,148,True,True,True,True,1314237010,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,151,True,True,True,True,1314237010,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237010,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,141,160,True,True,True,True,1314237010,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237027,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,143,True,True,True,True,1314237017,1314237027,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237071,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,145,True,True,True,True,1314237017,1314237071,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237098,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,146,True,True,True,True,1314237017,1314237098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237104,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,147,True,True,True,True,1314237017,1314237104,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237113,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,147,True,True,True,True,1314237017,1314237113,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,148,True,True,True,True,1314237017,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,148,True,True,True,True,1314237017,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,151,True,True,True,True,1314237017,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237017,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,142,160,True,True,True,True,1314237017,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237071,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,145,True,True,True,True,1314237027,1314237071,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237098,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,146,True,True,True,True,1314237027,1314237098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237104,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,147,True,True,True,True,1314237027,1314237104,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237113,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,147,True,True,True,True,1314237027,1314237113,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,148,True,True,True,True,1314237027,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,148,True,True,True,True,1314237027,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,151,True,True,True,True,1314237027,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237027,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,143,160,True,True,True,True,1314237027,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237098,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,146,True,True,True,True,1314237071,1314237098,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237104,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,147,True,True,True,True,1314237071,1314237104,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237113,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,147,True,True,True,True,1314237071,1314237113,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,148,True,True,True,True,1314237071,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,148,True,True,True,True,1314237071,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,151,True,True,True,True,1314237071,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237071,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,145,160,True,True,True,True,1314237071,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237098,1314237104,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,146,147,True,True,True,True,1314237098,1314237104,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237098,1314237113,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,146,147,True,True,True,True,1314237098,1314237113,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237098,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,146,148,True,True,True,True,1314237098,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237098,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,146,148,True,True,True,True,1314237098,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237098,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,146,151,True,True,True,True,1314237098,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237098,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,146,160,True,True,True,True,1314237098,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237104,1314237113,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,147,True,True,True,True,1314237104,1314237113,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237104,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,148,True,True,True,True,1314237104,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237104,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,148,True,True,True,True,1314237104,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237104,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,151,True,True,True,True,1314237104,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237104,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,160,True,True,True,True,1314237104,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237113,1314237122,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,148,True,True,True,True,1314237113,1314237122,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237113,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,148,True,True,True,True,1314237113,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237113,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,151,True,True,True,True,1314237113,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237113,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,147,160,True,True,True,True,1314237113,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237122,1314237131,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,148,148,True,True,True,True,1314237122,1314237131,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237122,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,148,151,True,True,True,True,1314237122,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237122,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,148,160,True,True,True,True,1314237122,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237131,1314237191,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,148,151,True,True,True,True,1314237131,1314237191,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237131,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,148,160,True,True,True,True,1314237131,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237176,1314237331,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,151,158,True,True,True,True,1314237176,1314237331,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237176,1314237352,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,151,160,True,True,True,True,1314237176,1314237352,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237191,1314237361,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,151,160,True,True,True,True,1314237191,1314237361,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237331,1314237352,user_0215,user_0215,1.04,1.04,Wrong Answer,Wrong Answer,158,160,True,True,True,True,1314237331,1314237352,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237397,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,161,True,True,True,True,1314237375,1314237397,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237416,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,162,True,True,True,True,1314237375,1314237416,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237423,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,163,True,True,True,True,1314237375,1314237423,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237446,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,164,True,True,True,True,1314237375,1314237446,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237470,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,165,True,True,True,True,1314237375,1314237470,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237534,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,168,True,True,True,True,1314237375,1314237534,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237555,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,170,True,True,True,True,1314237375,1314237555,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237574,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,171,True,True,True,True,1314237375,1314237574,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237585,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,171,True,True,True,True,1314237375,1314237585,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237375,1314237600,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,172,True,True,True,True,1314237375,1314237600,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237416,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,162,True,True,True,True,1314237397,1314237416,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237423,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,163,True,True,True,True,1314237397,1314237423,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237446,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,164,True,True,True,True,1314237397,1314237446,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237470,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,165,True,True,True,True,1314237397,1314237470,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237534,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,168,True,True,True,True,1314237397,1314237534,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237555,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,170,True,True,True,True,1314237397,1314237555,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237574,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,171,True,True,True,True,1314237397,1314237574,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237585,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,171,True,True,True,True,1314237397,1314237585,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237397,1314237600,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,161,172,True,True,True,True,1314237397,1314237600,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237423,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,163,True,True,True,True,1314237416,1314237423,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237446,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,164,True,True,True,True,1314237416,1314237446,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237470,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,165,True,True,True,True,1314237416,1314237470,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237534,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,168,True,True,True,True,1314237416,1314237534,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237555,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,170,True,True,True,True,1314237416,1314237555,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237574,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,171,True,True,True,True,1314237416,1314237574,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237585,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,171,True,True,True,True,1314237416,1314237585,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237416,1314237600,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,162,172,True,True,True,True,1314237416,1314237600,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237423,1314237446,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,163,164,True,True,True,True,1314237423,1314237446,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237423,1314237470,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,163,165,True,True,True,True,1314237423,1314237470,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237423,1314237534,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,163,168,True,True,True,True,1314237423,1314237534,"JPlag AVG 100, same user, same score, same result"
gigel-si-sosetele,cpp,1314237423,1314237555,user_0215,user_0215,5.21,5.21,Wrong Answer,Wrong Answer,163,170,True,True,True,True,1314237423,1314237555,"JPlag AVG 100, same user, same score, same result"
